text,source,expertise
"Ausgeprägte Kommunikations- und Teamfähigkeiten, um effektiv mit internen und externen Projektpartnern zusammenzuarbeiten",new_data_set,Projektleitung
"Projekte werden von Ihnen initiiert und von der Vorplanung, über die Ausschreibung, Vergabe bis hin zur Abwicklung begleitet",new_data_set,Projektleitung
Eine gute interdisziplinäre Zusammenarbeit mit anderen Fachabteilungen,new_data_set,Projektleitung
Kontinuierliche Verbesserung der Projektablaufphasen,new_data_set,Projektleitung
Termin- und Qualitätsverantwortlichkeit für die Abwicklung der Kundenprojekte,new_data_set,Projektleitung
"Sie sind verantwortlich für die termin-, kosten- und qualitätsgerechte Umsetzung",new_data_set,Projektleitung
Verständnis von Projektmanagement-Methoden und -Abläufen,new_data_set,Projektleitung
Gute Kenntnisse im Projektmanagement sowie der Lean-Prinzipen,new_data_set,Projektleitung
Kenntnisse im Projektmanagement oder in der Leitung von Projekten sind von Vorteil,new_data_set,Projektleitung
"Projektarbeit in Abhängigkeit der Projektphase, Grobplanung bis zur Detailplanung",new_data_set,Projektleitung
"Sicherstellung des effizienten und professionellen Projektmanagements (Termin, Kosten, Kundenanforderungen etc.)",new_data_set,Projektleitung
Planung und Strukturierung von neuen Projekten unter Einbindung der internen Spezialisten,new_data_set,Projektleitung
Initiierung und Management von Innovationsideen und Produktentwicklungen,new_data_set,Projektleitung
"Vollständige Übernahme des Projektcontrollings mit Berichtserstellung, Unterstützung der Projektleiter sowie Aufbereitung, Stellung und Verhandlung von Nachträgen.",new_data_set,Projektleitung
"Ihre Multitasking Fähigkeit, um mehrere Projekte gleichzeitig zu lenken, ist stark ausgeprägt",new_data_set,Projektleitung
Ausgeprägte Projektmanagementfähigkeiten und strategisches Denkvermögen,new_data_set,Projektleitung
"Verantwortung für die Planung, Umsetzung und Kontrolle von Projekten",new_data_set,Projektleitung
Begleitung der Projekte von der Auswahl der Bauelemente bis zur Serienreife und darüber hinaus über den gesamten Produktlebenszyklus hinweg,new_data_set,Projektleitung
Koordination und Überwachung von Subunternehmer-Arbeitspaketen sowie Koordination der im Projekt benötigen Ressourcen.,new_data_set,Projektleitung
Darüber hinaus wirken Sie in fachübergreifenden Projektteams mit bzw. übernehmen die Teilprojekt --/Projektleitung.,new_data_set,Projektleitung
Entwicklung und Festlegung von Teamzielen sowie deren Umsetzung in konkrete Projekte inkl. Zuweisung von Verantwortlichkeiten und Meilensteinen,new_data_set,Projektleitung
"Mehrjährige Erfahrung in der Qualitätssicherung, Projekt Management, Entwicklung und/oder Produktion",new_data_set,Projektleitung
Grundlegendes Verständnis von Projektmanagement-Methoden und -Abläufen,new_data_set,Projektleitung
,de_v3,Projektierung Anlagenbau
,de_v2,Projektgeschäft
,de_v3,Projektführung
,de_v2,Projekterfahrung
Relevante Berufserfahrung in der Projektentwicklung von Windenergie-Parks,de_v3,Projektentwicklung von Windenergieanlagen
Umfangreiche Berufserfahrung in der Steuerung und Umsetzung von technischen Projekten im Bereich Erneuerbare Energien,new_data_set,Projektentwicklung von Erneuerbare Energien
Mehrjährige Berufserfahrung im Bereich technisches Gebäudemanagements mit Fokus Nachhaltigkeit und Energieeffizienz,new_data_set,Projektentwicklung von Erneuerbare Energien
"Sie agieren als treibende Kraft in Entwicklungsprojekten, insbesondere hinsichtlich Design-to-Cost Methoden und Make-or-Buy Entscheidungen.",new_data_set,Projektentwicklung
Berufserfahrung im internationalen Projekteinkauf,new_data_set,Projekteinkauf
,new_data_set,Projekte
,new_data_set,Projektcontrolling
,new_data_set,Projektausführung
,de_v2,Projektakquise
Projektabnahme und -abschluss inkl. Abrechnung,new_data_set,Projektabnahme und -abschluss inkl. Abrechnung
Sicherstellung von Projektabschluss und die Sicherstellung der Projektabrechnung sowie der ordnungsgerechten Dokumentation,new_data_set,Projektabnahme und -abschluss inkl. Abrechnung
,de_v3,Projekt- und Organisations­management
,de_v2,Projekt Management
,de_v2,Project Management
,de_v3,Project Execution Excellence
,de_v3,Programm-Management
,de_v3,Programmierung MCU-Systeme
,new_data_set,Programmierung
,de_v3,Profit & Loss
,new_data_set,ProE
,de_v2,produzierendes Gewerbe
,de_v2,Produktstrategie
,de_v3,Produktportfolio-Verantwortung
Sie verantworten auf strategischer Ebene alle Marketing-Kampagnen,de_v3,Produktmarketing
Sie optimieren die Produkte unseres Kunden.,new_data_set,Produktmanagement
,de_v3,Produktlebenszyklusmanagement
,de_v2,Produktlebenszyklus-Analyse
,de_v3,Produktkostenkalkulationen
,de_v3,Produktionstechnologie KVP
,new_data_set,Produktionstechnik
,de_v3,Produktionssteuerung
,de_v3,Produktionsprozessplanung
,de_v3,Produktionsprozesse
Erfahrungen in den Bereichen Produktionsplanung und Führung,new_data_set,Produktionsplanung
Erfahrung in Arbeitsvorbereitung und Produktionsplanung,new_data_set,Produktionsplanung
,de_v2,Produktionsmengenanalyse
,de_v3,Produktionsmanagement
,new_data_set,Produktionsleitung
"Steigerung von Produktivität und Wirtschaftlichkeit, um Schwachstellen- und Potentialanalysen",new_data_set,Produktionskennzahlen
Durchführung von Energiemonitoring und Energieverbrauchsanalyse zur Identifizierung von Effizienzpotenzialen,new_data_set,Produktionskennzahlen
,de_v3,Produktionscontrolling
,de_v2,Produktionsanlagen
,de_v2,Produktionsabläufe
,de_v3,Produktgestaltung
"Idealerweise verfügen sie über ein ausgeprägtes technisches Verständnis, sowie tiefgehende Kenntnisse in der Produktfehleranalyse von Polymererzeugnissen und der Anforderungen an Fahrzeugteile aus den OEM- bzw. DIN-Normen",new_data_set,Produktfehleranalyse
,new_data_set,Produktentwicklung
,de_v2,Produktentstehungsprozess
,de_v3,Produkteinführung
"Entwickeln und Umsetzen einer Produktbereichs- Strategie, mit den Schwerpunkten Umsatzplanung, Vertriebsstrategie, Technologiestrategie, Produktstrategie, mit Fokus auf kundenspezifische Lösungen",new_data_set,Produktbereichsstrategie
Als Senior Director (m/w/d) legen Sie neue Produktstrategien und die Entwicklung des Produktportfolios Autositze im Einklang mit den strategischen und kommerziellen Zielen des Unternehmens fest.,new_data_set,Produktbereichsstrategie
,de_v3,Produkt Life Cycle
,de_v3,Production Planning
,de_v3,Product Manager Marketplace
,de_v3,Product Manager E-Business
,de_v3,Product Management
,de_v3,Product Life Cycle
,de_v3,Procurement Operations
,de_v3,Procurement contracts
,de_v3,Procurement
"Erarbeitung von Strategien zur Störungsbehebung, Problemlösung, Problemanalyse",new_data_set,Problemanalyse
"Dabei kannst du dich schnell in die Problemstellungen, Herausforderungen und ihrer Ziele hineindenken.",new_data_set,Problemanalyse
Planung und Umsetzung von dauerhaften Lösungen bei Störungsbehebungen,new_data_set,Problemanalyse
"Methodenkompetenz zur Problem- und Fehleranalyse mit Hilfe von 8D-Report und Ishikawa sowie zur Fehlerprävention (FMEA, Poka Yoke)",new_data_set,Problem- und Fehleranalyse
,de_v2,proALPHA
,de_v2,Privatkundenberatung
,new_data_set,Private Equity
,new_data_set,Private Banking
,de_v3,Primavera (P6)
,de_v3,Preventive Maintenance
zielorientierte Preisverhandlungen,new_data_set,Preisverhandlungen
Vertrags- und Preisverhandlungen,new_data_set,Preisverhandlungen
Führen von Preisverhandlungen nach Entscheidungsmatrix,new_data_set,Preisverhandlungen
,new_data_set,Preisindizes
,new_data_set,Preisanalyse
,de_v3,Predictive maintenance
,new_data_set,Pre Sales
,de_v3,Pre- & Postsales Support
,de_v3,Präzisionsmechanik
,de_v3,Präsentationstechniken
,de_v2,Prantalmedizin
,de_v2,Pränatalmedizin
,de_v2,PPS
,new_data_set,PPP
,de_v3,Potentialanalyse
,de_v2,Portfolioentwicklung
,de_v3,Politische Gremienarbeit
,new_data_set,Pneumologie
"Umfangreiche Berufserfahrung, insbesondere im Bereich der diagnostischen und interventionellen Pneumologie (z. B. EBUS, ELVR)",new_data_set,Pneumologie
,de_v3,PM-Implantation
,de_v2,PMI/PMA
,de_v3,PLT-Instandhaltungsorganisation
,de_v3,PLC and DCS Systems
,de_v3,Plattformentwicklung
,de_v3,Plastik
,de_v3,Planungsmaßnahmen
,de_v2,Planungsmanagement
,new_data_set,Planungsgutachten
,de_v3,Planung und Überwachung Qualität
"Koordination, Beratung und Finanzierung Gewässerunterhalt Bäche",new_data_set,Planung und Koordination
,de_v3,Planung und Durchführung von IT-Projekten
,de_v3,Planung Rohrnetz
,de_v3,Planung Fertigung
,de_v3,Planung Arbeitssysteme
,de_v3,Planung & Controlling
,de_v3,Planung
Erstellung monatlicher und jährlicher Prognose- und Planrechnungen,new_data_set,Planrechnungen
Ihr Aufgabengebiet umfasst ebenso die Erstellung von Jahresplanungen und Forecasts,new_data_set,Planrechnungen
"Erstellung von Forecasts, Organisation von Monats- und Quartals-Reporting.",new_data_set,Planrechnungen
,de_v3,Planning and delivering
,de_v3,Planning & Inventory
,de_v3,Planen
,de_v3,PL/pgSQL
,new_data_set,Physik
,new_data_set,Photovoltaik-Parks
"Statik, Montage- und Baustellenplanung für Photovoltaikanlagen",new_data_set,Photovoltaik
Vollumfängliche und verantwortliche Leitung von Entwicklungsprojekten für Freiflächen-Photovoltaik,new_data_set,Photovoltaik
,new_data_set,Photovoltaik
,de_v2,Pharmatechnik
,de_v3,Pharma Produktion
,de_v2,Pflegemanagement
,de_v2,Pflegeleitung
,de_v3,Pflegefachkraft
,de_v3,Pflegedirektion
"Wir suchen eine engagierte Pflegedienstleitung, die das Team leiten und das Leitbild unterstützen",new_data_set,Pflegedienstleitung
,de_v2,Pflege
,de_v3,"Petrochemie, Öl, Gas"
,de_v3,Petrochemie
,de_v3,"PET/CT, SPECT/CT"
,de_v3,PET/CT
,de_v2,Personalwirtschaft
"HR-Marketing, Personalentwicklung und Employer Branding Arbeiten mit Personalmanagementsystemen und Vorbereiten der Personalabrechnung",new_data_set,Personalwesen
Arbeiten mit Personalmanagementsystemen und Vorbereiten der Personalabrechnung,new_data_set,Personalwesen
"Mitarbeit an der Schnittstelle zu Sozialversicherungen, im Bereich Payroll und an weiteren HR-Tools",new_data_set,Personalwesen
Beratung der Führungskräfte und des HR-Bereiches bei abrechnungsrelevanten Fragestellungen,new_data_set,Personalwesen
"Forcierung des Employer Brandings, der Social-Media Präsenzen sowie des Personalmarketings",new_data_set,Personalwesen
"Organisation und Umsetzung von HR-Projekten in Zusammenarbeit mit den operativen Bereichen (z.B. Projekt Kulturentwicklung, digitales Feedbacksystem, Recruiting-Tool)",new_data_set,Personalwesen
"Unterstützung des Personalleiters in allen HR-Aktivitäten im Werk, insbesondere auch bei allen zentralen HR-Projekten",new_data_set,Personalwesen
Beratung der Geschäftsleitung und von Führungskräften zu allen HR-Themen,new_data_set,Personalwesen
,new_data_set,Personalvermittlung
Bislang Tätigkeit in leitender Funktion mit Personalverantwortung,new_data_set,Personalverantwortung
Erfahrung in leitender Funktion,new_data_set,Personalverantwortung
,de_v3,Personalstrategie
,de_v3,Personalrecruiting
"Wirtschaftsplanung, Investitions- und Personalplanung",new_data_set,Personalplanung
Sie sind eigenverantwortlich für die Personalplanung und Personalauswahl innerhalb eines gesetzten Budgets zuständig,new_data_set,Personalplanung
Verantwortung für Personalkapazität und Personalkosten,new_data_set,Personalplanung
,de_v3,Personalorganisation
,new_data_set,Personalmanagement
,new_data_set,Personalleitung
"Personalführung, Personalentwicklung und Personalgewinnung",new_data_set,Personalgewinnung
,de_v3,Personalführung- und entwicklung
,de_v2,Personalführung
"Aktive Personalführung sowie Coaching und ständige, individuelle Weiterentwicklung der Vertriebsmitarbeitenden",new_data_set,Personalführung
Sie übernehmen die Personalführung und -beurteilung der Ihnen zugeteilten Lehrpersonen und sind verantwortlich für die pädagogischen Anliegen der Ihnen anvertrauten Klassen.,new_data_set,Personalführung
"Führung, Qualifizierung, Weiterbildung und Neueinstellung von Mitarbeitern",new_data_set,Personalentwicklung
Personalberatung und -vermittlung,new_data_set,Personalentwicklung
Planung und Steuerung des Personalmanagements und der Personalentwicklung,new_data_set,Personalentwicklung
Weiterentwicklung des Innendienstes und der Mitarbeiter,new_data_set,Personalentwicklung
"Sie stehen schon heute in der Personalverantwortung für ein Team mit unterschiedlichen Vertriebspersönlichkeiten? Sie pflegen einen nachweislich erfolgreichen Führungsstil, indem Sie die Stärken jedes Einzelnen empathisch stärken und entwickeln?",new_data_set,Personalentwicklung
Sie sind verantwortlich für die fachliche Führung und Entwicklung der Mitarbeiter Ihrer Fachabteilung Gebäude- und Anlagentechnik,new_data_set,Personalentwicklung
Kompetenz im Personalentwicklungsbereich,new_data_set,Personalentwicklung
Erfahrungen in der Personalentwicklung,new_data_set,Personalentwicklung
"Bereitschaft, die Personalentwicklung und persönliche Entfaltung zu verbinden",new_data_set,Personalentwicklung
Individuelle Personalentwicklung entsprechend Ihren Fähig- und Fertigkeiten,new_data_set,Personalentwicklung
Mitarbeitermotivation und -entwicklung,new_data_set,Personalentwicklung
"Personalentwicklung und -förderung, Ansprechpartner auf allen Ebenen",new_data_set,Personalentwicklung
"Personalführung, -planung und -entwicklung",new_data_set,Personalentwicklung
"Personalführung, Personalentwicklung und Personalgewinnung",new_data_set,Personalentwicklung
Schulung von Kunden und Mitarbeitern,new_data_set,Personalentwicklung
Durchführung interner Anwenderschulungen.,new_data_set,Personalentwicklung
"In Ihrem Team von Spezialisten sind Sie für die Lead-Generation bei bestehenden und neuen Kunden zuständig. Dabei können Sie auf den sehr renommierten Namen des Unternehmens aufbauen, um das Vertrauen potenzieller Kunden zu gewinnen.",new_data_set,Personalentwicklung
Implementierung von Maßnahmen zur Mitarbeiterbindung,new_data_set,Personalentwicklung
Sie planen den Personalbedarf in qualitativer und quantitativer Hinsicht sowie der Personalentwicklungsmaßnahmen der Ihnen zugeordneten Mitarbeiter.,new_data_set,Personalentwicklung
Leiten von Trainings,new_data_set,Personalentwicklung
Personalplanung und Personalentwicklung,new_data_set,Personalentwicklung
Verantwortung für Personalkapazität und Personalkosten,new_data_set,Personalentwicklung
,de_v2,Personaleinsatzplanung
,new_data_set,Personalcontrolling
Die ganzheitliche Personalbetreuung,new_data_set,Personalbetreuung
,new_data_set,Personalbeschaffung
,de_v3,Personalberatung
,de_v2,Personalbegleitung
,de_v2,Personalbedarfsplanung
,de_v3,Personalakquise
Fundierte mehrjährige Berufserfahrung in der Personaladministration,new_data_set,Personaladministration
Berufsausbildung mit Erfahrung im Bereich Human Resources Management,new_data_set,Personaladministration
Relevante Berufserfahrung in den Bereichen Mitarbeiterbetreuung und Recruiting,new_data_set,Personaladministration
Mehrjährige Berufserfahrungen im Personalbereich,new_data_set,Personaladministration
,de_v3,Personal und Lohnbuchhaltung
,de_v3,Personal- Kapazitätsplanung
"Regelmäßige Durchführung von Performance Reviews, ggf. KANBAN Board Meetings und Etablierung einer agilen Performance Kultur, bspw. die Einführung von OKR",new_data_set,Performance Reviews
,de_v3,Performance Marketing
,de_v3,People Development
,de_v3,Peering
,de_v3,PDL
,new_data_set,PDCA
"Kenntnisse in der PCB Technologie sind erwünscht. Alternativ bringen Sie die Bereitschaft mit, sich einzuarbeiten",new_data_set,PCB Technologie
,de_v3,Payments Next Generation
,de_v3,Payment Service Directive
,de_v3,Patientenberatung
,de_v3,Patentschutz
,de_v3,Patentrecht
,de_v3,Patentanwalt
,de_v3,Patent Attorney
,de_v3,Patent
,new_data_set,Passive Bauelemente
Fundierte Kenntnisse im Partnermanagement und in der Umsetzung von Vertriebsstrategien,new_data_set,Partnermanagement
,de_v3,Papierverarbeitung
,new_data_set,Pädiatrie
,de_v2,P2P-Prozessen
,de_v3,P+L
"Idealerweise mehrjährige Berufserfahrung im Bereich Finance und Controlling eines produzierenden Unternehmens mit mehreren unabhängigen Business Units (eigene P+L), in der Art von Beteiligungscontrolling",new_data_set,P&L/Budgetverantwortung
Auf Basis betriebswirtschaftlicher Kennzahlen steuern Sie das operative Geschäft und sind für das wirtschaftliche Ergebnis mitverantwortlich,new_data_set,P&L/Budgetverantwortung
Erstellung und Überwachung des Budgets sowie Durchführung von Kostenkontrollen,new_data_set,P&L/Budgetverantwortung
,new_data_set,P&L Verantwortung
,de_v3,P&L
,de_v3,Outside Sales
,new_data_set,Orthopädie und Unfallchirurgie
,de_v2,Orthopädie
"Etablierung einer modernen, zeitgemäßen Personalarbeit, Ausbau Digitalisierung",new_data_set,organisatorische Umgestaltung
"Impulsgeber für und Umsetzung von aktuellen HR-Projekten wie Employer Branding, Modern Work und Active Sourcing",new_data_set,organisatorische Umgestaltung
"Organisation der Personalentwicklung, Weiterbildung und Ideenmanagement",new_data_set,organisatorische Umgestaltung
"Sie gestalten unsere jetzigen und zukünftigen Geschäftsfelder zukunftssicher, mit neuen Ideen und setzen diese mit Ihrem circa 35 Personen starken Team um.",new_data_set,organisatorische Umgestaltung
